wikidata_id,instance_of,admin_unit,coordinates,population,subdivisions,area,capital,flag_info,flag_image,coat_of_arms_info,coat_of_arms_image,map_image,insignia,postal_code,inception,abolition,partner_cities,gnd,geonames_id,openstreetmap_rel_id,openstreetmap_node_id,label_de,label_en,label_fr,desc_de,desc_en,desc_fr,sitelink_de,sitelink_en,sitelink_fr,bundesland
Q1465811,Q106658,Q896929,Point(6.48333333 50.8),"72664 (1880-01-01T00:00:00Z), 162400 (1971-01-01T00:00:00Z), 90679 (1900-01-01T00:00:00Z), 103953 (1910-01-01T00:00:00Z), 53296 (1852-01-01T00:00:00Z), 42367 (1825-01-01T00:00:00Z), 37186 (1816-01-01T00:00:00Z), 119760 (1939-01-01T00:00:00Z), 142400 (1960-01-01T00:00:00Z), 118527 (1950-01-01T00:00:00Z), 66136 (1871-01-01T00:00:00Z), 80194 (1890-01-01T00:00:00Z), 116119 (1925-01-01T00:00:00Z)",NULL,,Q1884,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20D%C3%BCren%20COA.svg,NULL,DN,NULL,1816-01-01T00:00:00Z,1971-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Düren,Düren,arrondissement de Düren,"Landkreis im ehemaligen Regierungsbezirk Aachen, Deutschland (1816–1971)",former rural district of Germany (1816–1971),NULL,https://de.wikipedia.org/wiki/Kreis_D%C3%BCren_(1816%E2%80%931971),NULL,NULL,Nordrhein-Westfalen
Q1521339,"Q106658, Q5283531",Q896929,Point(6.358333 50.922222),,NULL,326.96,Q16045,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Kreis%20J%C3%BClich.jpg,NULL,NULL,NULL,1816-01-01T00:00:00Z,1971-01-01T00:00:00Z,NULL,4028837-7,NULL,NULL,NULL,Kreis Jülich,Jülich,NULL,Landkreis in Deutschland,former district of Germany,NULL,https://de.wikipedia.org/wiki/Kreis_J%C3%BClich,NULL,NULL,Nordrhein-Westfalen
Q1543152,Q106658,Q7923,Point(8.91167 52.0272),,NULL,584.6,Q14817,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DE%20Kreis%20Lemgo%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Kreis%20Lemgo%20in%20NRW%2031%2012%201972.svg,NULL,NULL,1932-01-01T00:00:00Z,1972-01-01T00:00:00Z,NULL,7605456-1,NULL,NULL,NULL,Kreis Lemgo,Lemgo District,arrondissement de Lemgo,ehemaliger Kreis im Regierungsbezirk Detmold,former district of North Rhine-Westphalia,NULL,https://de.wikipedia.org/wiki/Kreis_Lemgo,NULL,NULL,Nordrhein-Westfalen
Q1587845,Q106658,Q7923,Point(8.88333 51.9333),,NULL,662.11,Q3922,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DE%20Kreis%20Detmold%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Kreis%20Detmold%20in%20NRW%2031%2012%201972.svg,NULL,NULL,1932-01-01T00:00:00Z,1972-01-01T00:00:00Z,NULL,7605451-2,NULL,NULL,NULL,Kreis Detmold,Detmold District,arrondissement de Detmold,ehemaliger Kreis im Regierungsbezirk Detmold,former district of North Rhine-Westphalia,NULL,https://de.wikipedia.org/wiki/Kreis_Detmold,NULL,NULL,Nordrhein-Westfalen
Q1685614,"Q106658, Q5283531",Q7927,Point(7.09981389 50.73399167),,NULL,441.3,Q586,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Landkreis%20Bonn.svg,NULL,NULL,NULL,1816-01-01T00:00:00Z,1969-01-01T00:00:00Z,NULL,4007667-2,NULL,NULL,NULL,Landkreis Bonn,Bonn,NULL,Ehemaliger Landkreis in Nordrhein-Westfalen,Germany : Landkreis,NULL,https://de.wikipedia.org/wiki/Landkreis_Bonn,NULL,NULL,Nordrhein-Westfalen
Q1747717,Q106658,Q7924,Point(8.28 51.35),,NULL,675.16,Q5632,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Meschede%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/KreisMeschede.PNG,NULL,NULL,1832-01-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,4100858-3,NULL,NULL,NULL,Kreis Meschede,Meschede District,arrondissement de Meschede,ehemaliger Kreis im Regierungsbezirk Arnsberg,former district of North Rhine-Westphalia,NULL,https://de.wikipedia.org/wiki/Kreis_Meschede,NULL,NULL,Nordrhein-Westfalen
Q1759911,"Q106658 (1946-08-23T00:00:00Z - 1974-12-31T00:00:00Z), Q5283531 (1816-04-23T00:00:00Z - 1946-08-22T00:00:00Z)","Q314247 (1816-04-23T00:00:00Z - 1822-01-01T00:00:00Z), Q7926 (1822-01-01T00:00:00Z - 1974-12-31T00:00:00Z)",Point(6.616666666 51.666666666),122300 (1973-12-31T00:00:00Z),"Q4011, Q57006, Q162717, Q163068, Q200602, Q243474, Q857498, Q866394, Q893544, Q895714, Q913405, Q920467, Q997015, Q1158611, Q1245781, Q1258686, Q1269652, Q1339126, Q1402170, Q1403245, Q1434906, Q1436154, Q1570787, Q1868316, Q2076235, Q2153631, Q2563757",528.23,Q4011,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Rees%20COA.svg,NULL,WES,NULL,1816-04-23T00:00:00Z,1974-12-31T00:00:00Z,NULL,4103579-3,NULL,NULL,NULL,Kreis Rees,Rees District,Arrondissement de Rees,ehemaliger Kreis in Nordrhein-Westfalen (bis 1974),"former district in North Rhine-Westphalia, Germany (until 1974)",arrondissement de Rhénanie-du-Nord-Westphalie (jusqu'en 1974),https://de.wikipedia.org/wiki/Kreis_Rees,NULL,NULL,Nordrhein-Westfalen
Q1787232,Q106658,Q313969,Point(9.18104 51.7177),,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1816-01-01T00:00:00Z,1831-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Brakel,Brakel District,arrondissement de Brakel,ehemaliger Kreis im Regierungsbezirk Minden,district of Prussia,NULL,https://de.wikipedia.org/wiki/Kreis_Brakel,NULL,NULL,Nordrhein-Westfalen
Q1787267,"Q106658, Q5283531",Q7926,Point(6.97 51.25),,NULL,433.56,Q14878,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Mettmann%20COA.svg,NULL,NULL,NULL,1929-01-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,4013267-5,NULL,NULL,NULL,Kreis Düsseldorf-Mettmann,Düsseldorf-Mettmann,NULL,Ehemalige deutsche Gebietskörperschaft,former district of Germany,NULL,https://de.wikipedia.org/wiki/Kreis_D%C3%BCsseldorf-Mettmann,NULL,NULL,Nordrhein-Westfalen
Q1787280,"Q106658, Q5283531",Q896929,Point(6.31555556 51.08),,NULL,321.05,Q7025,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Erkelenz%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Landkreis%20Erkelenz%20in%20NRW%2031%2012%201970.svg,NULL,NULL,1816-01-01T00:00:00Z,1971-01-01T00:00:00Z,NULL,4091876-2,NULL,NULL,NULL,Kreis Erkelenz,Erkelenz,NULL,Landkreis in Deutschland,former district of Germany,NULL,https://de.wikipedia.org/wiki/Kreis_Erkelenz,NULL,NULL,Nordrhein-Westfalen
Q1787307,Q106658,Q7926,Point(6.5875 51.0883),,NULL,551.19,Q3973,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Rhein-Kreis%20Neuss%20COA.svg,NULL,NULL,NULL,1816-01-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,4093965-0,NULL,NULL,NULL,Kreis Grevenbroich,Grevenbroich District,arrondissement de Grevenbroich,"Landkreis in Deutschland, 1816-1929 und 1946-1974",NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Grevenbroich,NULL,NULL,Nordrhein-Westfalen
Q1787374,Q106658,"Q698162 (1822-01-01T00:00:00Z - 1827-01-01T00:00:00Z), Q7927 (1816-01-01T00:00:00Z - 1822-01-01T00:00:00Z)",Point(6.772266111 50.800331944),,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1827-01-01T00:00:00Z,NULL,116502618X,NULL,NULL,NULL,Kreis Lechenich,NULL,NULL,"Früherer Landkreis in der preußischen Provinz Jülich-Kleve-Berg, später der Rheinprovinz",NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Lechenich,NULL,NULL,Nordrhein-Westfalen
Q1787383,Q106658,Q7924,Point(8.35 51.6667),,NULL,508.17,Q3943,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Kreiswappen%20des%20ehemaligen%20Kreises%20Lippstadt.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/KreisLippstadt.PNG,NULL,NULL,1817-01-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,4099701-7,NULL,NULL,NULL,Kreis Lippstadt,Lippstadt District,arrondissement de Lippstadt,ehemaliger Kreis im Regierungsbezirk Arnsberg,former district of North Rhine-Westphalia,NULL,https://de.wikipedia.org/wiki/Kreis_Lippstadt,NULL,NULL,Nordrhein-Westfalen
Q1787411,Q106658,Q896929,Point(6.25 50.55),,NULL,290.32,Q200783,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Monschau%20COA.svg,NULL,MON,NULL,1816-04-27T00:00:00Z,1971-12-31T00:00:00Z,NULL,145790-1,NULL,NULL,NULL,Kreis Monschau,Monschau District,arrondissement de Monschau,ehemaliger deutscher Landkreis,NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Monschau,NULL,NULL,Nordrhein-Westfalen
Q1787449,Q106658,Q313969 (1816-01-01T00:00:00Z - 1947-01-01T00:00:00Z),Point(8.91667 52.2833),,NULL,553.67,Q2971,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kreis%20Paderborn%201947.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Paderborn%201947%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Altkreis%20Paderborn%20in%20NRW%2031%2012%201974.svg,NULL,NULL,1816-01-01T00:00:00Z,1974-12-31T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Paderborn (1816-1974),Paderborn,arrondissement de Paderborn,ehemaliger Kreis im Regierungsbezirk Minden bzw. Detmold (1816–1974),district of Germany (1816-1974),NULL,https://de.wikipedia.org/wiki/Kreis_Paderborn_(1816%E2%80%931974),NULL,NULL,Nordrhein-Westfalen
Q1787509,Q106658 (1887-04-01T00:00:00Z - 1929-08-01T00:00:00Z),"Q38872, Q7924",Point(7.266666666 51.266666666),,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1887-01-01T00:00:00Z,1929-01-01T00:00:00Z,NULL,219624-4,NULL,NULL,NULL,Kreis Schwelm,Schwelm District,arrondissement de Schwelm,ehemaliger Kreis im Regierungsbezirk Arnsberg,district of Prussia,NULL,https://de.wikipedia.org/wiki/Kreis_Schwelm,NULL,NULL,Nordrhein-Westfalen
Q1787514,"Q106658, Q5283531",Q7924,Point(8.016666666 50.875555555),,NULL,649.45,Q3167,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Siegen%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Kreises%20Siegen-Wittgenstein%20in%20Deutschland.PNG,NULL,NULL,1816-01-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,4054884-3,NULL,NULL,NULL,Kreis Siegen,Siegen District,NULL,"„Altkreis Siegen“, ehemaliger südlichster Kreis im Regierungsbezirk Arnsberg; 1975–1984 auch Name des Kreises Siegen-Wittgenstein",former district of North Rhine-Westphalia,NULL,https://de.wikipedia.org/wiki/Kreis_Siegen,NULL,NULL,Nordrhein-Westfalen
Q1787578,Q106658,Q7924,Point(8.39 51.05),45500 (1973-12-31T00:00:00Z),NULL,488.66,Q10944,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Wittgenstein%20COA.svg,NULL,BLB,NULL,1816-01-01T00:00:00Z,1974-12-31T00:00:00Z,NULL,4117667-4,NULL,NULL,NULL,Kreis Wittgenstein,Wittgenstein District,arrondissement de Wittgenstein,von 1816 bis 1974 bestehender ehemaliger Kreis im Regierungsbezirk Arnsberg,former district of North Rhine-Westphalia / province of Westphalia (Germany),NULL,https://de.wikipedia.org/wiki/Kreis_Wittgenstein,NULL,NULL,Nordrhein-Westfalen
Q1803056,Q106658,Q7924,Point(7.67083 51.2981),,NULL,652.4,Q5276,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Kreis%20Altena.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Altena%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/KreisAltena.PNG,NULL,NULL,1753-01-01T00:00:00Z,1968-12-31T00:00:00Z,NULL,4085024-9,NULL,NULL,NULL,Landkreis Altena,Altena District,arrondissement d'Altena,ehemaliger Kreis im Regierungsbezirk Arnsberg,former district of North Rhine-Westphalia,NULL,https://de.wikipedia.org/wiki/Landkreis_Altena,NULL,NULL,Nordrhein-Westfalen
Q2147516,"Q106658, Q5283531",Q7926,Point(7.00653 51.058),,NULL,362.3,NULL,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Rhein-Wupper-Kreis%20COA.svg,NULL,NULL,NULL,1929-01-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Rhein-Wupper-Kreis,Rhein-Wupper,NULL,Landkreis im Regierungsbezirk Düsseldorf,district of Germany,NULL,https://de.wikipedia.org/wiki/Rhein-Wupper-Kreis,NULL,NULL,Nordrhein-Westfalen
Q2268218,Q106658,Q896929,Point(6.119444444 50.965277777),,NULL,398.96,Q205050,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/CoA%20Selfkantkreis%20Geilenkirchen-Heinsberg.png,http://commons.wikimedia.org/wiki/Special:FilePath/Selfkantkreis%20Geilenkirchen-Heinsberg%20in%20NRW%2031%2012%201970.svg,NULL,NULL,1932-10-01T00:00:00Z,1971-12-31T00:00:00Z,NULL,4019806-6,NULL,NULL,NULL,Selfkantkreis Geilenkirchen-Heinsberg,Geilenkirchen-Heinsberg,NULL,ehemaliger Landkreis in Nordrhein-Westfalen,NULL,NULL,https://de.wikipedia.org/wiki/Selfkantkreis_Geilenkirchen-Heinsberg,NULL,NULL,Nordrhein-Westfalen
Q7379734,Q106658,Q7927,Point(6.25 50.75),,NULL,546.33,Q1017,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Staedteregion%20Aachen%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Lage%20des%20Kreises%20Aachen%20in%20Deutschland.PNG,NULL,NULL,1972-01-01T00:00:00Z,2009-10-20T00:00:00Z,NULL,4000005-9,NULL,NULL,NULL,Kreis Aachen,Aachen,arrondissement d'Aix-la-Chapelle,ehemaliger Kreis in Nordrhein-Westfalen,former district in the west of North Rhine-Westphalia,NULL,https://de.wikipedia.org/wiki/Kreis_Aachen,NULL,https://fr.wikipedia.org/wiki/Arrondissement_d%27Aix-la-Chapelle,Nordrhein-Westfalen
Q16332967,"Q106658, Q5283531",Q7920,Point(7.9862 51.9414),,NULL,459.36,Q2769,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Kreis%20Warendorf%201938%20COA.svg,NULL,NULL,NULL,1816-01-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,4064588-5,NULL,NULL,NULL,Kreis Warendorf (1816–1974),Warendorf District,NULL,ehemaliger Kreis im Norden von Nordrhein-Westfalen,district of Prussia,NULL,https://de.wikipedia.org/wiki/Kreis_Warendorf_(1816%E2%80%931974),NULL,NULL,Nordrhein-Westfalen
Q16832627,"Q106658, Q5283531",Q7920,Point(6.8424 51.8515),,NULL,631.83,Q453,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Altkreis%20Borken%20COA.svg,NULL,NULL,NULL,1816-01-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Borken,Borken,NULL,ehemaliger Landkreis (1816–1974),former district of Germany,NULL,https://de.wikipedia.org/wiki/Kreis_Borken_(1816%E2%80%931974),NULL,NULL,Nordrhein-Westfalen
Q56881361,Q106658,Q313969,NULL,,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1816-01-01T00:00:00Z,1832-01-01T00:00:00Z,NULL,1140063340,NULL,NULL,NULL,Kreis Rahden,Rahden District,arrondissement Rahden,ehemaliger Kreis im Regierungsbezirk Minden,district of Prussia,NULL,NULL,NULL,NULL,Nordrhein-Westfalen
Q1434031,Q106658,"Q1199, Q15837262",Point(8.92738 50.8231),,NULL,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1821-01-01T00:00:00Z,1932-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Kirchhain,Kirchhain,arrondissement de Kirchhain,ehemaliger Landkreis in Hessen,rural district of Germany,NULL,https://de.wikipedia.org/wiki/Kreis_Kirchhain,NULL,https://fr.wikipedia.org/wiki/Arrondissement_de_Kirchhain,Hessen
Q1617785,Q106658,Q1199,Point(8.5375 50.3344),,NULL,288.07,Q622565,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Usingen.png,NULL,NULL,NULL,1886-01-01T00:00:00Z,1972-01-01T00:00:00Z,NULL,4107489-0,NULL,NULL,NULL,Landkreis Usingen,Usingen,arrondissement d'Usingen,Landkreis in Deutschland,former district of Germany,NULL,https://de.wikipedia.org/wiki/Landkreis_Usingen,NULL,https://fr.wikipedia.org/wiki/Arrondissement_d%27Usingen,Hessen
Q1688400,Q106658,Q7932,Point(9.1125 50.2908),"88308 (1950-01-01T00:00:00Z), 87800 (1971-12-31T00:00:00Z), 18960 (1852-01-01T00:00:00Z), 88101 (1970-01-01T00:00:00Z), 82563 (1961-01-01T00:00:00Z), 40827 (1910-01-01T00:00:00Z), 44648 (1933-01-01T00:00:00Z), 39032 (1900-01-01T00:00:00Z), 60139 (1939-01-01T00:00:00Z)",NULL,"491.22 (1900-01-01T00:00:00Z), 491.61 (1910-01-01T00:00:00Z), 706.16 (1971-01-01T00:00:00Z), 723.02 (1970-01-01T00:00:00Z), 729.32 (1961-01-01T00:00:00Z)",Q382481,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20B%C3%BCdingen.png,NULL,BÜD,NULL,1852-01-01T00:00:00Z,1972-01-01T00:00:00Z,NULL,4389962-6,NULL,NULL,NULL,Landkreis Büdingen,Büdingen District,arrondissement de Büdingen,Landkreis in Deutschland,NULL,ancien arrondissement allemand,https://de.wikipedia.org/wiki/Landkreis_B%C3%BCdingen,NULL,NULL,Hessen
Q1803125,Q106658,Q1199,Point(8.85 49.9),,NULL,422.73,Q525493,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Dieburg%20Kreis.jpg,NULL,NULL,NULL,1938-01-01T00:00:00Z,1976-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Landkreis Dieburg,Dieburg,arrondissement de Dieburg,"ehemaliger Landkreis in Hessen, Deutschland","former rural district in Hesse, Germany",NULL,https://de.wikipedia.org/wiki/Landkreis_Dieburg,NULL,NULL,Hessen
Q1803156,Q106658,"Q1199, Q15837262",Point(8.78333 51.05),,NULL,722.06,Q573603,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Landkreis%20Frankenberg%20COA.svg,NULL,NULL,NULL,1821-01-01T00:00:00Z,1973-01-01T00:00:00Z,NULL,4093142-0,NULL,NULL,NULL,Landkreis Frankenberg,Frankenberg,arrondissement de Frankenberg,Landkreis in Deutschland,former district of Germany,NULL,https://de.wikipedia.org/wiki/Landkreis_Frankenberg,NULL,NULL,Hessen
Q1803172,Q106658,Q1199,Point(9.19194 50.2008),,NULL,640,Q494733,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Gelnhausen%20Kreis.jpg,NULL,NULL,NULL,1822-01-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,4019946-0,NULL,NULL,NULL,Landkreis Gelnhausen,Gelnhausen,arrondissement de Gelnhausen,ehemaliger Landkreis in Hessen,former district of Germany,NULL,https://de.wikipedia.org/wiki/Landkreis_Gelnhausen,NULL,NULL,Hessen
Q1803209,Q106658,"Q472875, Q7928 (1867-01-01T00:00:00Z), Q7932",Point(8.91667 50.1333),154700 (1973-12-31T00:00:00Z),NULL,292.54,Q3802,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Hanau.svg,NULL,HU,NULL,1821-01-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,4094682-4,NULL,NULL,NULL,Landkreis Hanau,Hanau,arrondissement de Hanau,ehemaliger Landkreis im Südosten des heutigen Landes Hessen,former district of Germany,NULL,https://de.wikipedia.org/wiki/Landkreis_Hanau,NULL,NULL,Hessen
Q1803216,Q106658,"Q15841102 (1821-08-21T00:00:00Z - 1868-01-01T00:00:00Z), Q7928 (1868-01-01T00:00:00Z)",Point(9.7067 50.8686),76500 (1971-12-31T00:00:00Z),NULL,561.06,Q16145,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Hersfeld.svg,NULL,HEF,NULL,1821-01-01T00:00:00Z,1972-01-01T00:00:00Z,NULL,4024608-5,NULL,NULL,NULL,Landkreis Hersfeld,Hersfeld,arrondissement de Hersfeld,Landkreis in Deutschland,Germany,NULL,https://de.wikipedia.org/wiki/Landkreis_Hersfeld,NULL,NULL,Hessen
Q1803241,Q106658,"Q1199, Q529605, Q693356",Point(9.76667 50.6667),,NULL,425.2,Q569692,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Huenfeld%20kreis.jpg,NULL,NULL,NULL,1821-01-01T00:00:00Z,1972-01-01T00:00:00Z,NULL,4095750-0,NULL,NULL,NULL,Landkreis Hünfeld,Hünfeld,arrondissement de Hünfeld,Landkreis in Deutschland,former district of Germany,NULL,https://de.wikipedia.org/wiki/Landkreis_H%C3%BCnfeld,NULL,https://fr.wikipedia.org/wiki/Arrondissement_d%27H%C3%BCnfeld,Hessen
Q1803329,Q106658,Q1199,Point(9.54944 51.1306),,NULL,365.15,Q552495,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Coat%20of%20arms%20of%20Landkreis%20Melsungen.jpg,NULL,NULL,NULL,1821-01-01T00:00:00Z,1973-01-01T00:00:00Z,NULL,4100807-8,NULL,NULL,NULL,Landkreis Melsungen,Melsungen,arrondissement de Melsungen,ehemaliger Landkreis im Regierungsbezirk Kassel,NULL,NULL,https://de.wikipedia.org/wiki/Landkreis_Melsungen,NULL,NULL,Hessen
Q7894,Q61980413,Q7928,Point(9.400833333 51.035),180279 (2012-12-31T00:00:00Z),"Q632407, Q1481, Q126873, Q428950, Q492503, Q516599, Q552495, Q558498, Q558616, Q560972, Q565488, Q570414, Q573235, Q621208, Q621212, Q621450, Q621466, Q622420, Q622471, Q624325, Q624331, Q624357, Q624847, Q628473, Q628513, Q628542, Q628667",1538.51,Q558616,NULL,"http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Schwalm-Eder-Kreis.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Banner%20Schwalm-Eder-Kreis.svg",NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Schwalm-Eder-Kreis.svg,"http://commons.wikimedia.org/wiki/Special:FilePath/Gemeinden%20in%20HR.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Hesse%20HR.svg","FZ, MEG, ZIG, HR",NULL,1974-01-01T00:00:00Z,NULL,"Q163966, Q133230, Q1752483",4053713-4,3220996,62736,NULL,Schwalm-Eder-Kreis,Schwalm-Eder-Kreis,arrondissement de Schwalm-Eder,Landkreis im hessischen Regierungsbezirk Kassel,"district in Hesse, Germany",arrondissement de Hesse,https://de.wikipedia.org/wiki/Schwalm-Eder-Kreis,https://en.wikipedia.org/wiki/Schwalm-Eder-Kreis,https://fr.wikipedia.org/wiki/Arrondissement_de_Schwalm-Eder,Hessen
Q7899,"Q106517174 (2004-09-24T00:00:00Z), Q61980413",Q7928,Point(9.686111111 50.560138888),"216093 (2014-09-29T00:00:00Z), 222584","Q636117, Q636446, Q637007, Q639703, Q3963, Q114371, Q259444, Q285935, Q476235, Q519974, Q569692, Q585043, Q593813, Q621939, Q622560, Q624063, Q624093, Q624122, Q624246, Q624495, Q624955, Q627310, Q632739",1380.4,Q3963,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Landkreis%20Fulda.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Landkreis%20Fulda%20COA.svg,"http://commons.wikimedia.org/wiki/Special:FilePath/Municipalities%20in%20FD.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Hesse%20FD.svg",FD,NULL,NULL,NULL,NULL,4018863-2,3220993,62700,NULL,Landkreis Fulda,Fulda,arrondissement de Fulda,Landkreis in Hessen,"district in Hesse, Germany",arrondissement de Hesse,https://de.wikipedia.org/wiki/Landkreis_Fulda,https://en.wikipedia.org/wiki/Fulda_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Fulda,Hessen
Q7896,Q61980413,Q7928,Point(10.053333333 51.188541666),"100629, 100629 (2019-12-31T00:00:00Z)","Q257920, Q504474, Q538635, Q549971, Q550835, Q558563, Q564821, Q564827, Q621222, Q621464, Q622413, Q622463, Q624396, Q628498, Q1408399, Q1432, Q1468",1024.7,Q1468,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Werra-Mei%C3%9Fner-Kreis.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Werra-Meissner-Kreis.svg,"http://commons.wikimedia.org/wiki/Special:FilePath/Hesse%20ESW.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Municipalities%20in%20ESW.svg","WIZ, ESW",NULL,1974-01-01T00:00:00Z,NULL,NULL,4065653-6,3220999,62586,NULL,Werra-Meißner-Kreis,Werra-Meißner-Kreis,arrondissement de Werra-Meissner,Landkreis in Hessen,"district in Hesse, Germany",arrondissement de Hesse,https://de.wikipedia.org/wiki/Werra-Mei%C3%9Fner-Kreis,https://en.wikipedia.org/wiki/Werra-Mei%C3%9Fner-Kreis,https://fr.wikipedia.org/wiki/Arrondissement_de_Werra-Meissner,Hessen
