wikidata_id,instance_of,admin_unit,coordinates,population,subdivisions,area,capital,flag_info,flag_image,coat_of_arms_info,coat_of_arms_image,map_image,insignia,postal_code,inception,abolition,partner_cities,gnd,geonames_id,openstreetmap_rel_id,openstreetmap_node_id,label_de,label_en,label_fr,desc_de,desc_en,desc_fr,sitelink_de,sitelink_en,sitelink_fr,bundesland
Q7865,http://www.wikidata.org/entity/Q20738945,http://www.wikidata.org/entity/Q1205,Point(11.16 51.16),70600 (2015-12-31T00:00:00Z),NULL,"804, 806.84 (2015-12-31T00:00:00Z)",http://www.wikidata.org/entity/Q530794,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Landkreis%20S%C3%B6mmerda.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20S%C3%B6mmerda.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20S%C3%96M.svg,SÖM,NULL,NULL,NULL,NULL,4335237-6,2831402,62588,NULL,Landkreis Sömmerda,Sömmerda,Sömmerda,Landkreis in Thüringen,"district in Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Landkreis_S%C3%B6mmerda,https://en.wikipedia.org/wiki/S%C3%B6mmerda_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_S%C3%B6mmerda,Thüringen
Q7871,"http://www.wikidata.org/entity/Q106517174 (2012-01-01T00:00:00Z), http://www.wikidata.org/entity/Q20738945",http://www.wikidata.org/entity/Q1205,Point(10.42 50.67),124623 (2015-12-31T00:00:00Z),NULL,"1.21, 1210.73 (2015-12-31T00:00:00Z)",http://www.wikidata.org/entity/Q487278,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Schmalkalden-Meiningen.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Schmalkalden-Meiningen.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20SM.svg,SM,NULL,NULL,NULL,NULL,4409350-0,3302169,62618,NULL,Landkreis Schmalkalden-Meiningen,Schmalkalden-Meiningen,Schmalkalden-Meiningen,Landkreis in Thüringen,"district in Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Landkreis_Schmalkalden-Meiningen,https://en.wikipedia.org/wiki/Schmalkalden-Meiningen,https://fr.wikipedia.org/wiki/Arrondissement_de_Schmalkalden-Meiningen,Thüringen
Q7869,http://www.wikidata.org/entity/Q20738945,http://www.wikidata.org/entity/Q1205,Point(10.75 50.92),"136831 (2015-12-31T00:00:00Z), 135376 (2014-01-03T00:00:00Z)",NULL,"936, 936.08 (2015-12-31T00:00:00Z)",http://www.wikidata.org/entity/Q6986,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Landkreis%20Gotha.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Gotha.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20GTH.svg,GTH,NULL,NULL,NULL,NULL,4423727-3,2918750,62468,NULL,Landkreis Gotha,Gotha,Gotha,Landkreis in Thüringen,"district in Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Landkreis_Gotha,https://en.wikipedia.org/wiki/Gotha_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Gotha,Thüringen
Q7875,http://www.wikidata.org/entity/Q20738945,http://www.wikidata.org/entity/Q1205,Point(11.13 50.41),"57802, 56818 (2015-12-31T00:00:00Z)",NULL,"433, 433.61 (2015-12-31T00:00:00Z)",http://www.wikidata.org/entity/Q499278,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Landkreis%20Sonneberg.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Landkreis%20Sonneberg%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20SON.svg,"SON, NH",NULL,NULL,NULL,NULL,4310821-0,2831245,62552,NULL,Landkreis Sonneberg,Sonneberg,Sonneberg,"Landkreis in Thüringen, Deutschland","district of Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Landkreis_Sonneberg,https://en.wikipedia.org/wiki/Sonneberg_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Sonneberg,Thüringen
Q7872,http://www.wikidata.org/entity/Q20738945,http://www.wikidata.org/entity/Q1205,Point(10.75 50.42),64524 (2015-12-31T00:00:00Z),NULL,"937, 938.42 (2015-12-31T00:00:00Z)",http://www.wikidata.org/entity/Q504348,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Landkreis%20Hildburghausen.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Hildburghausen.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20HBN.svg,HBN,NULL,NULL,NULL,NULL,4095250-2,2904803,62365,NULL,Landkreis Hildburghausen,Hildburghausen,arrondissement de Hildburghausen,Landkreis in Thüringen,"district of Thuringia, Germany",arrondissement de Thuringe en Allemagne,https://de.wikipedia.org/wiki/Landkreis_Hildburghausen,https://en.wikipedia.org/wiki/Hildburghausen_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Hildburghausen,Thüringen
Q7878,http://www.wikidata.org/entity/Q20738945,http://www.wikidata.org/entity/Q1205,Point(11.0 50.75),109620 (2015-12-31T00:00:00Z),NULL,843.71 (2015-12-31T00:00:00Z),http://www.wikidata.org/entity/Q490665,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Ilm-Kreis.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Ilm-Kreis.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20IK.svg,NULL,NULL,NULL,NULL,NULL,4393702-0,6547391,62419,NULL,Ilm-Kreis,Ilm-Kreis,Ilm,Landkreis in Thüringen,"district in Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Ilm-Kreis,https://en.wikipedia.org/wiki/Ilm-Kreis,https://fr.wikipedia.org/wiki/Arrondissement_d%27Ilm,Thüringen
Q7879,http://www.wikidata.org/entity/Q20738945,http://www.wikidata.org/entity/Q1205,Point(11.42 51.0),82127 (2015-12-31T00:00:00Z),NULL,804.48 (2015-12-31T00:00:00Z),http://www.wikidata.org/entity/Q490689,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Landkreis%20Weimarer%20Land.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Weimarer%20Land.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20AP.svg,"APD, AP",NULL,NULL,NULL,NULL,4546091-7,2812480,62462,NULL,Landkreis Weimarer Land,Weimarer Land,Pays-de-Weimar,Landkreis in Thüringen,"district in Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Landkreis_Weimarer_Land,https://en.wikipedia.org/wiki/Weimarer_Land,https://fr.wikipedia.org/wiki/Arrondissement_du_Pays-de-Weimar,Thüringen
Q7882,http://www.wikidata.org/entity/Q20738945,http://www.wikidata.org/entity/Q1205,Point(11.33 50.67),109278 (2015-12-31T00:00:00Z),NULL,1036.03 (2015-12-31T00:00:00Z),http://www.wikidata.org/entity/Q155984,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Landkreis%20Saalfeld-Rudolstadt.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Saalfeld-Rudolstadt.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20SLF.svg,"SLF, RU",NULL,NULL,NULL,NULL,4433694-9,6547392,62447,NULL,Landkreis Saalfeld-Rudolstadt,Landkreis Saalfeld-Rudolstadt,arrondissement de Saalfeld-Rudolstadt,Landkreis in Thüringen,"district in Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Landkreis_Saalfeld-Rudolstadt,https://en.wikipedia.org/wiki/Saalfeld-Rudolstadt,https://fr.wikipedia.org/wiki/Arrondissement_de_Saalfeld-Rudolstadt,Thüringen
Q7883,http://www.wikidata.org/entity/Q20738945,http://www.wikidata.org/entity/Q1205,Point(11.75 50.58),"82887 (2014-12-31T00:00:00Z), 82951 (2015-12-31T00:00:00Z)","http://www.wikidata.org/entity/Q316696, http://www.wikidata.org/entity/Q505185, http://www.wikidata.org/entity/Q505196, http://www.wikidata.org/entity/Q505656, http://www.wikidata.org/entity/Q506738, http://www.wikidata.org/entity/Q518398, http://www.wikidata.org/entity/Q529761, http://www.wikidata.org/entity/Q529774, http://www.wikidata.org/entity/Q530139, http://www.wikidata.org/entity/Q554751, http://www.wikidata.org/entity/Q630383, http://www.wikidata.org/entity/Q706897, http://www.wikidata.org/entity/Q712075, http://www.wikidata.org/entity/Q760906, http://www.wikidata.org/entity/Q879523, http://www.wikidata.org/entity/Q879883","1148, 1151.3 (2015-12-31T00:00:00Z)",http://www.wikidata.org/entity/Q506738,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Saale-Orla-Kreis.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Saale-Orla-Kreis.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20SOK.svg,SOK,NULL,NULL,NULL,NULL,4393699-4,6547394,62339,NULL,Saale-Orla-Kreis,Saale-Orla-Kreis,arrondissement de Saale-Orla,Landkreis in Thüringen,"district in Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Saale-Orla-Kreis,https://en.wikipedia.org/wiki/Saale-Orla-Kreis,https://fr.wikipedia.org/wiki/Arrondissement_de_Saale-Orla,Thüringen
Q7887,"http://www.wikidata.org/entity/Q106517174 (2012-01-01T00:00:00Z), http://www.wikidata.org/entity/Q20738945",http://www.wikidata.org/entity/Q1205,Point(12.08 50.75),"101114 (2015-12-31T00:00:00Z), 103297 (2014-01-03T00:00:00Z)",NULL,"844, 845.98 (2015-12-31T00:00:00Z)",http://www.wikidata.org/entity/Q502710,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Landkreis%20Greiz.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Greiz.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20GRZ.svg,"ZR, GRZ",NULL,NULL,NULL,"{'type': 'uri', 'value': 'http://www.wikidata.org/entity/Q10502'}",4021974-4,2917735,62445,NULL,Landkreis Greiz,Greiz,Greiz,Landkreis in Thüringen,"district in Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Landkreis_Greiz,https://en.wikipedia.org/wiki/Greiz_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Greiz,Thüringen
Q7884,http://www.wikidata.org/entity/Q20738945,http://www.wikidata.org/entity/Q1205,Point(11.75 50.92),86184 (2015-12-31T00:00:00Z),NULL,815.25 (2015-12-31T00:00:00Z),http://www.wikidata.org/entity/Q486568,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Saale-Holzland-Kreis.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Saale-Holzland-Kreis.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20SHK.svg,SHK,NULL,NULL,NULL,NULL,4402790-4,6547393,62432,NULL,Saale-Holzland-Kreis,Saale-Holzland-Kreis,Saale-Holzland,Landkreis in Thüringen,"district in Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Saale-Holzland-Kreis,https://en.wikipedia.org/wiki/Saale-Holzland-Kreis,https://fr.wikipedia.org/wiki/Arrondissement_de_Saale-Holzland,Thüringen
Q7888,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q20738945",http://www.wikidata.org/entity/Q1205,Point(12.416666666 51.0),"92344 (2015-12-31T00:00:00Z), 94749 (2014-01-03T00:00:00Z), 91607 (2016-12-31T00:00:00Z)",NULL,569.41 (2015-12-31T00:00:00Z),http://www.wikidata.org/entity/Q15976,NULL,"http://commons.wikimedia.org/wiki/Special:FilePath/Hissflagge%20Landkreis%20Altenburger%20Land.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Landkreis%20Altenburger%20Land.svg",NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Altenburger%20Land.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Thuringia%20ABG.svg,"ABG, SLN",NULL,NULL,NULL,"{'type': 'uri', 'value': 'http://www.wikidata.org/entity/Q2028564'}, {'type': 'uri', 'value': 'http://www.wikidata.org/entity/Q8184'}",4682860-6,2957763,62492,NULL,Landkreis Altenburger Land,Altenburger Land,arrondissement du Pays-d'Altenbourg,Landkreis in Thüringen,"district in Thuringia, Germany","arrondissement de Thuringe, Allemagne",https://de.wikipedia.org/wiki/Landkreis_Altenburger_Land,https://en.wikipedia.org/wiki/Altenburger_Land,https://fr.wikipedia.org/wiki/Arrondissement_du_Pays-d%27Altenbourg,Thüringen
Q1294776,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q15849374","http://www.wikidata.org/entity/Q1205 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), http://www.wikidata.org/entity/Q48054 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,http://www.wikidata.org/entity/Q490665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994-07-01T00:00:00Z,NULL,2099308-0,NULL,NULL,NULL,Kreis Arnstadt,Kreis Arnstadt,NULL,Kreis in der DDR,rural district of East Germany,NULL,https://de.wikipedia.org/wiki/Kreis_Arnstadt,NULL,NULL,Thüringen
Q1768112,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q15849374","http://www.wikidata.org/entity/Q1205 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), http://www.wikidata.org/entity/Q48060 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,http://www.wikidata.org/entity/Q3750,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994-07-01T00:00:00Z,NULL,5268191-9,NULL,NULL,NULL,Kreis Gera-Land,Kreis Gera-Land,NULL,Kreis in der DDR,rural district in the GDR,NULL,https://de.wikipedia.org/wiki/Kreis_Gera-Land,NULL,NULL,Thüringen
Q1787302,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q15849374","http://www.wikidata.org/entity/Q1205 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), http://www.wikidata.org/entity/Q48054 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,http://www.wikidata.org/entity/Q6986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994-07-01T00:00:00Z,NULL,2012511-2,NULL,NULL,NULL,Kreis Gotha,Kreis Gotha,NULL,Kreis in der DDR,NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Gotha,NULL,NULL,Thüringen
Q1787308,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q15849374","http://www.wikidata.org/entity/Q1205 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), http://www.wikidata.org/entity/Q48060 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,http://www.wikidata.org/entity/Q502710,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994-07-01T00:00:00Z,NULL,5169096-2,NULL,NULL,NULL,Kreis Greiz,Kreis Greiz,NULL,Kreis in der DDR,NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Greiz,NULL,NULL,Thüringen
Q1787415,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q15849374","http://www.wikidata.org/entity/Q1205 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), http://www.wikidata.org/entity/Q48054 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,http://www.wikidata.org/entity/Q14925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994-07-01T00:00:00Z,NULL,116143-X,NULL,NULL,NULL,Kreis Mühlhausen,Kreis Mühlhausen,NULL,Kreis in der DDR,NULL,NULL,https://de.wikipedia.org/wiki/Kreis_M%C3%BChlhausen,NULL,NULL,Thüringen
Q1787466,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q15849374","http://www.wikidata.org/entity/Q1205 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), http://www.wikidata.org/entity/Q48060 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,http://www.wikidata.org/entity/Q505185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994-07-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Pößneck,Kreis Pößneck,NULL,Kreis in der DDR,rural district in the GDR,NULL,https://de.wikipedia.org/wiki/Kreis_P%C3%B6%C3%9Fneck,NULL,NULL,Thüringen
Q1787478,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q15849374","http://www.wikidata.org/entity/Q1205 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), http://www.wikidata.org/entity/Q48060 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,http://www.wikidata.org/entity/Q517107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994-01-01T00:00:00Z,NULL,2049362-9,NULL,NULL,NULL,Kreis Rudolstadt,Kreis Rudolstadt,NULL,Kreis in der DDR,NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Rudolstadt,NULL,NULL,Thüringen
Q1787499,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q15849374","http://www.wikidata.org/entity/Q1205 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), http://www.wikidata.org/entity/Q48106 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,http://www.wikidata.org/entity/Q489147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1994-07-01T00:00:00Z,NULL,116049-7,NULL,NULL,NULL,Kreis Schmalkalden,Schmalkalden,NULL,Kreis in der DDR,district of Germany,NULL,https://de.wikipedia.org/wiki/Kreis_Schmalkalden,NULL,NULL,Thüringen
Q1787497,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q15849374","http://www.wikidata.org/entity/Q1205 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), http://www.wikidata.org/entity/Q48060 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,http://www.wikidata.org/entity/Q506738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1952-07-25T00:00:00Z,1994-07-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Schleiz,NULL,NULL,Kreis in der DDR,NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Schleiz,NULL,NULL,Thüringen
Q2752286,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q15849374","http://www.wikidata.org/entity/Q1205 (1990-10-03T00:00:00Z - 1994-07-01T00:00:00Z), http://www.wikidata.org/entity/Q48106 (1952-07-25T00:00:00Z - 1990-10-03T00:00:00Z)",NULL,,NULL,,http://www.wikidata.org/entity/Q371158,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Landkreis%20Neuhaus%20am%20Rennweg.svg,NULL,NULL,NULL,NULL,1994-07-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Neuhaus am Rennweg,Kreis Neuhaus am Rennweg,NULL,Kreis in der DDR,NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Neuhaus_am_Rennweg,NULL,NULL,Thüringen
Q1689254,"http://www.wikidata.org/entity/Q106658 (1885-04-01T00:00:00Z - 1972-06-30T00:00:00Z), http://www.wikidata.org/entity/Q5283531 (1885-04-01T00:00:00Z - 1946-01-01T00:00:00Z)",http://www.wikidata.org/entity/Q2137705 (1885-04-01T00:00:00Z - 1972-06-30T00:00:00Z),Point(8.37361 52.3208),,NULL,254.02,http://www.wikidata.org/entity/Q6954,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DE%20Landkreis%20Melle%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Melle%20in%20Hannover%201905.png,NULL,NULL,1885-04-01T00:00:00Z,1972-06-30T00:00:00Z,NULL,4040623-4,NULL,NULL,NULL,Landkreis Melle,Melle,arrondissement de Melle,Ehemaliger Landkreis in Niedersachsen,NULL,NULL,https://de.wikipedia.org/wiki/Landkreis_Melle,NULL,NULL,Niedersachsen
Q1711545,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q5283531",http://www.wikidata.org/entity/Q1197,Point(8.83333333 52.9),,NULL,1203.9,http://www.wikidata.org/entity/Q503751,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1932-01-01T00:00:00Z,1977-01-01T00:00:00Z,NULL,4093877-3,NULL,NULL,NULL,Landkreis Grafschaft Hoya,Grafschaft Hoya,NULL,ehemaliger Landkreis in Niedersachsen,former district of Germany,NULL,https://de.wikipedia.org/wiki/Landkreis_Grafschaft_Hoya,NULL,NULL,Niedersachsen
Q1758038,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q5283531",http://www.wikidata.org/entity/Q2137705,Point(7.29277802 52.69361115),,NULL,949.84,http://www.wikidata.org/entity/Q15977,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Landkreis%20Meppen%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Meppen%20in%20Hannover%201905.png,MEP,NULL,1885-01-01T00:00:00Z,1977-08-01T00:00:00Z,NULL,4100833-9,NULL,NULL,NULL,Landkreis Meppen,Meppen,NULL,ehemaliger Landkreis im westlichen Niedersachsen,NULL,NULL,https://de.wikipedia.org/wiki/Landkreis_Meppen,NULL,NULL,Niedersachsen
Q1769956,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q5283531 (1885-04-01T00:00:00Z - 1946-01-01T00:00:00Z)",http://www.wikidata.org/entity/Q896905 (1885-04-01T00:00:00Z - 1974-01-01T00:00:00Z),Point(9.86666667 51.81666667),,NULL,310.36,http://www.wikidata.org/entity/Q47244,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Landkreis%20Einbeck%20COA.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Einbeck%20in%20Hannover%201905.png,NULL,NULL,1885-04-01T00:00:00Z,1974-01-01T00:00:00Z,NULL,4092414-2,NULL,NULL,NULL,Landkreis Einbeck,Einbeck,arrondissement d'Einbeck,ehemaliger Landkreis im Süden Niedersachsens,former district of Germany,NULL,https://de.wikipedia.org/wiki/Landkreis_Einbeck,NULL,NULL,Niedersachsen
Q1787256,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q5283531",http://www.wikidata.org/entity/Q450622,Point(8.4639 52.609),,NULL,,NULL,NULL,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Diepholz%20in%20Hannover%201905.png,NULL,NULL,1885-01-01T00:00:00Z,1932-01-01T00:00:00Z,NULL,NULL,NULL,2365259,NULL,Kreis Diepholz,Diepholz,arrondissement de Diepholz,Landkreis in der preußischen Provinz Hannover,NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Diepholz,NULL,NULL,Niedersachsen
Q1787555,"http://www.wikidata.org/entity/Q106658, http://www.wikidata.org/entity/Q5283531",http://www.wikidata.org/entity/Q896905,Point(9.63583 51.6597),,NULL,348.89,http://www.wikidata.org/entity/Q159814,NULL,NULL,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Kreis%20Uslar.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Uslar%20in%20Hannover%201905.png,NULL,NULL,1885-01-01T00:00:00Z,1932-01-01T00:00:00Z,NULL,NULL,NULL,NULL,NULL,Kreis Uslar,Uslar,arrondissement d'Uslar,Landkreis in Deutschland,NULL,NULL,https://de.wikipedia.org/wiki/Kreis_Uslar,NULL,NULL,Niedersachsen
Q5897,http://www.wikidata.org/entity/Q85332736,"http://www.wikidata.org/entity/Q1197 (2004-12-31T00:00:00Z), http://www.wikidata.org/entity/Q314251 (1978-01-31T00:00:00Z - 2004-12-31T00:00:00Z), http://www.wikidata.org/entity/Q897087 (1977-08-01T00:00:00Z - 1978-01-31T00:00:00Z)",Point(8.83 53.67),"197433 (2014-01-03T00:00:00Z), 198670 (2016-12-31T00:00:00Z), 198213","http://www.wikidata.org/entity/Q4197, http://www.wikidata.org/entity/Q125786, http://www.wikidata.org/entity/Q125947, http://www.wikidata.org/entity/Q370599, http://www.wikidata.org/entity/Q461573, http://www.wikidata.org/entity/Q487627, http://www.wikidata.org/entity/Q488283, http://www.wikidata.org/entity/Q489400, http://www.wikidata.org/entity/Q489415, http://www.wikidata.org/entity/Q489507, http://www.wikidata.org/entity/Q489513, http://www.wikidata.org/entity/Q505594, http://www.wikidata.org/entity/Q509145, http://www.wikidata.org/entity/Q509157, http://www.wikidata.org/entity/Q585546, http://www.wikidata.org/entity/Q1497761, http://www.wikidata.org/entity/Q2595304",2057.78,http://www.wikidata.org/entity/Q4197,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20Landkreis%20Cuxhaven.svg,NULL,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Landkreis%20Cuxhaven%202018.svg,"http://commons.wikimedia.org/wiki/Special:FilePath/Lower%20Saxony%20CUX.svg, http://commons.wikimedia.org/wiki/Special:FilePath/Lower%20saxony%20cux.png",CUX,NULL,1977-08-01T00:00:00Z,NULL,NULL,4010794-2,2939657,3500495,NULL,Landkreis Cuxhaven,Cuxhaven district,Cuxhaven,"nördlichster Landkreis in Niedersachsen, an Nordsee, Unterelbe und Unterweser gelegen",German district of Lower Saxony,arrondissement en Basse-Saxe (Canada),https://de.wikipedia.org/wiki/Landkreis_Cuxhaven,https://en.wikipedia.org/wiki/Cuxhaven_(district),https://fr.wikipedia.org/wiki/Arrondissement_de_Cuxhaven,Niedersachsen
